IPN,Datasheets,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Foorprint Ref 2,Footprint Path 2,Foorprint Ref 3,Footprint Path 3,Series,Part Status,Value,Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height - Seated (Max)
RES-YAG-060300685,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,YAG3371CT-ND,RC0603FR-074R7L,Yageo,RES SMD 4.7 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,4.7R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300686,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-4.99HRCT-ND,RC0603FR-074R99L,Yageo,RES SMD 4.99 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,4.99R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300687,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,YAG3372CT-ND,RC0603FR-075R1L,Yageo,RES SMD 5.1 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,5.1R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300688,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-5.11HRCT-ND,RC0603FR-075R11L,Yageo,RES SMD 5.11 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,5.11R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300689,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-4.75HRCT-ND,RC0603FR-074R75L,Yageo,RES SMD 4.75 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,4.75R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300690,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-3.32HRCT-ND,RC0603FR-073R32L,Yageo,RES SMD 3.32 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,3.32R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300691,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-4.02HRCT-ND,RC0603FR-074R02L,Yageo,RES SMD 4.02 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,4.02R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300692,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-2.21HRCT-ND,RC0603FR-072R21L,Yageo,RES SMD 2.21 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,2.21R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300693,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-3.01HRCT-ND,RC0603FR-073R01L,Yageo,RES SMD 3.01 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,3.01R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300694,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-6.04HRCT-ND,RC0603FR-076R04L,Yageo,RES SMD 6.04 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,6.04R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300695,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-2.49HRCT-ND,RC0603FR-072R49L,Yageo,RES SMD 2.49 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,2.49R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300696,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-2.74HRCT-ND,RC0603FR-072R74L,Yageo,RES SMD 2.74 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,2.74R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300697,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-7.50HRCT-ND,RC0603FR-077R5L,Yageo,RES SMD 7.5 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,7.5R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300698,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-4.42HRCT-ND,RC0603FR-074R42L,Yageo,RES SMD 4.42 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,4.42R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300699,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-5.62HRCT-ND,RC0603FR-075R62L,Yageo,RES SMD 5.62 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,5.62R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300700,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-5.76HRCT-ND,RC0603FR-075R76L,Yageo,RES SMD 5.76 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,5.76R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300701,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,YAG3332CT-ND,RC0603JR-079M1L,Yageo,RES SMD 9.1M OHM 5% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,9.1M,5%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300702,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-8.2MGRCT-ND,RC0603JR-078M2L,Yageo,RES SMD 8.2M OHM 5% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,8.2M,5%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300703,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-11GRCT-ND,RC0603JR-0711RL,Yageo,RES SMD 11 OHM 5% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,11R,5%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300704,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-29.4HRCT-ND,RC0603FR-0729R4L,Yageo,RES SMD 29.4 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,29.4R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300705,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-26.7HRCT-ND,RC0603FR-0726R7L,Yageo,RES SMD 26.7 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,26.7R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300706,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-13.7HRCT-ND,RC0603FR-0713R7L,Yageo,RES SMD 13.7 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,13.7R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300707,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-18.7HRCT-ND,RC0603FR-0718R7L,Yageo,RES SMD 18.7 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,18.7R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300708,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-32.4HRCT-ND,RC0603FR-0732R4L,Yageo,RES SMD 32.4 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,32.4R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300709,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-10.7HRCT-ND,RC0603FR-0710R7L,Yageo,RES SMD 10.7 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,10.7R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300710,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-6.2GRCT-ND,RC0603JR-076R2L,Yageo,RES SMD 6.2 OHM 5% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,6.2R,5%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300711,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-7.5GRCT-ND,RC0603JR-077R5L,Yageo,RES SMD 7.5 OHM 5% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,7.5R,5%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300712,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-1.2GRCT-ND,RC0603JR-071R2L,Yageo,RES SMD 1.2 OHM 5% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,1.2R,5%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300713,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-3.6GRCT-ND,RC0603JR-073R6L,Yageo,RES SMD 3.6 OHM 5% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,3.6R,5%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300714,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-11.8HRCT-ND,RC0603FR-0711R8L,Yageo,RES SMD 11.8 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,11.8R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300715,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-30.9HRCT-ND,RC0603FR-0730R9L,Yageo,RES SMD 30.9 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,30.9R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300716,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-19.6HRCT-ND,RC0603FR-0719R6L,Yageo,RES SMD 19.6 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,19.6R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300717,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-19.1HRCT-ND,RC0603FR-0719R1L,Yageo,RES SMD 19.1 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,19.1R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300718,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,YAG3330CT-ND,RC0603FR-0786R6L,Yageo,RES SMD 86.6 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,86.6R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300719,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-20.5HRCT-ND,RC0603FR-0720R5L,Yageo,RES SMD 20.5 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,20.5R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300720,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-21.0HRCT-ND,RC0603FR-0721RL,Yageo,RES SMD 21 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,21R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300721,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-18.0HRCT-ND,RC0603FR-0718RL,Yageo,RES SMD 18 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,18R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,100ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300722,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-2.4GRCT-ND,RC0603JR-072R4L,Yageo,RES SMD 2.4 OHM 5% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,2.4R,5%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
RES-YAG-060300723,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,311-3.92HRCT-ND,RC0603FR-073R92L,Yageo,RES SMD 3.92 OHM 1% 1/10W 0603,Resistor,SchLib\Resistor.SchLib,0603_RESC1608X06N,PcbLib\Resistor.PcbLib,0603_RESC1608X06M,PcbLib\Resistor.PcbLib,0603_RESC1608X06L,PcbLib\Resistor.PcbLib,RC,Active,3.92R,1%,"0.1W, 1/10W",Thick Film,Moisture Resistant,200ppm/°C,-55°C ~ 155°C,0603 (1608 Metric),603,"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)"
